center,bp_year,assessment_id,assessment_upload_days,assessment_upload_date,implementation_upload_days,implementation_upload_date,page,source_url
LE,2025,LE0589,35,11/27/2024,425,12/22/2025,1,https://iac.university/center/LE/internal/activity-log/BP2025
LE,2025,LE0588,62,12/19/2024,326,09/09/2025,1,https://iac.university/center/LE/internal/activity-log/BP2025
LE,2025,LE0587,53,12/09/2024,473+,,1,https://iac.university/center/LE/internal/activity-log/BP2025
LE,2025,LE0586,54,11/19/2024,348,09/09/2025,1,https://iac.university/center/LE/internal/activity-log/BP2025
LE,2025,LE0585,62,11/25/2024,373,10/02/2025,1,https://iac.university/center/LE/internal/activity-log/BP2025
LE,2025,LE0584,48,10/28/2024,510+,,1,https://iac.university/center/LE/internal/activity-log/BP2025
LS,2021,LS2117,60,09/20/2021,330,06/17/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2116,60,09/18/2021,330,06/15/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2115,60,09/11/2021,331,06/09/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2114,61,09/11/2021,329,06/06/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2113,60,09/06/2021,333,06/06/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2112,60,09/04/2021,331,06/02/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2111,60,08/27/2021,323,05/17/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2110,60,08/22/2021,323,05/12/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2109,60,08/21/2021,324,05/12/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2108,60,08/17/2021,328,05/12/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2107,59,08/14/2021,330,05/12/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2106,59,08/07/2021,330,05/05/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2105,58,07/22/2021,330,04/20/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2104,58,07/21/2021,330,04/19/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2103,57,07/16/2021,331,04/16/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2102,59,07/15/2021,330,04/12/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2021,LS2101,59,07/12/2021,333,04/12/2022,1,https://iac.university/center/LS/internal/activity-log/BP2021
LS,2022,LS2220,59,07/03/2022,306,03/07/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2219,60,07/02/2022,308,03/07/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2218,59,06/03/2022,301,01/31/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2217,59,05/14/2022,327,02/06/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2216,59,05/13/2022,330,02/08/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2215,58,05/07/2022,306,01/09/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2214,32,03/29/2022,327,01/17/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2213,29,03/24/2022,300,12/19/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2212,20,02/22/2022,309,12/08/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2211,57,02/11/2022,318,10/31/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2210,52,02/05/2022,319,10/31/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2209,60,01/31/2022,322,10/21/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2208,59,01/29/2022,313,10/11/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2207,60,01/17/2022,322,10/07/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2206,59,01/14/2022,321,10/04/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2205,59,01/08/2022,330,10/07/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2204,59,01/02/2022,333,10/03/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2203,66,12/30/2021,329,09/19/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2202,60,12/20/2021,333,09/19/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2201,60,12/13/2021,340,09/19/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS2022,59,07/31/2022,300,03/29/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1922,60,07/10/2022,317,03/24/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1822,55,06/21/2022,302,02/23/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1722,55,06/19/2022,331,03/22/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1622,60,06/19/2022,328,03/14/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1522,59,06/17/2022,329,03/14/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1422,59,06/11/2022,316,02/23/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1322,59,06/10/2022,317,02/23/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1222,60,06/06/2022,300,02/01/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1122,59,06/02/2022,308,02/06/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS1022,52,05/15/2022,300,01/18/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0922,57,05/04/2022,302,01/03/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0822,37,04/11/2022,311,01/09/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0722,36,03/24/2022,302,12/14/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0622,37,03/24/2022,303,12/14/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0522,41,03/24/2022,307,12/14/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0422,42,03/24/2022,328,01/03/2023,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0322,58,02/04/2022,299,10/04/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0222,59,02/04/2022,317,10/21/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2022,LS0122,60,02/04/2022,311,10/14/2022,1,https://iac.university/center/LS/internal/activity-log/BP2022
LS,2023,LS2320,59,10/28/2023,327,07/22/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2319,59,10/22/2023,333,07/22/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2318,50,10/05/2023,309,06/20/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2317,57,10/05/2023,300,06/04/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2316,28,08/30/2023,310,06/07/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2315,60,08/29/2023,328,05/23/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2314,60,08/28/2023,336,05/30/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2313,60,08/27/2023,337,05/30/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2312,58,07/27/2023,351,05/15/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2311,60,07/14/2023,329,04/08/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2310,60,06/25/2023,307,02/27/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2309,60,06/24/2023,310,02/29/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2308,60,06/09/2023,323,02/27/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2307,60,01/14/2023,327,10/09/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2306,60,01/09/2023,300,09/07/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2305,60,01/02/2023,307,09/06/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2304,51,12/14/2022,318,09/07/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2303,54,12/11/2022,324,09/07/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2302,59,12/03/2022,309,08/10/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2301,60,11/26/2022,317,08/10/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS2023,59,10/29/2023,334,07/30/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1923,59,10/27/2023,328,07/22/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1823,60,10/22/2023,322,07/10/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1723,61,10/22/2023,300,06/17/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1623,30,08/30/2023,310,06/05/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1523,33,08/30/2023,313,06/05/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1423,49,08/30/2023,331,06/07/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1323,50,08/30/2023,332,06/07/2024,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1223,60,02/12/2023,343,11/22/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1123,60,01/30/2023,307,10/05/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS1023,60,01/29/2023,316,10/13/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0923,22,12/14/2022,313,10/02/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0823,23,12/14/2022,314,10/02/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0723,36,12/14/2022,321,09/26/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0623,53,12/11/2022,314,08/29/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0523,60,12/11/2022,286,07/25/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0423,60,12/10/2022,322,08/29/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0323,60,11/20/2022,303,07/21/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0223,60,11/19/2022,329,08/15/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2023,LS0123,60,11/11/2022,332,08/10/2023,1,https://iac.university/center/LS/internal/activity-log/BP2023
LS,2024,LS2421,39,09/01/2024,335,06/24/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2420,47,09/01/2024,329,06/10/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2419,58,08/29/2024,301,04/29/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2418,49,08/13/2024,338,05/29/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2417,50,08/13/2024,337,05/27/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2416,56,08/13/2024,301,04/15/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2415,57,08/13/2024,302,04/15/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2414,60,07/27/2024,295,03/19/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2413,57,07/23/2024,296,03/19/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2412,60,06/11/2024,294,01/31/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2411,61,06/11/2024,295,01/31/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2410,57,05/29/2024,286,01/13/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2409,58,05/29/2024,316,02/11/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2408,16,03/25/2024,321,01/23/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2406,59,04/07/2024,301,12/04/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2405,58,01/26/2024,295,09/20/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2404,54,12/24/2023,294,08/20/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2403,55,12/24/2023,303,08/28/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2402,58,12/24/2023,305,08/27/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS2401,59,12/24/2023,306,08/27/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS1024,45,09/13/2024,324,06/19/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0924,46,09/13/2024,325,06/19/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0824,59,08/29/2024,288,04/15/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0724,55,08/13/2024,300,04/15/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0624,56,05/29/2024,295,01/23/2025,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0524,59,04/19/2024,304,12/19/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0424,59,03/25/2024,329,12/19/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0324,57,03/20/2024,296,11/13/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0224,58,01/25/2024,349,11/11/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2024,LS0124,60,11/21/2023,331,08/18/2024,1,https://iac.university/center/LS/internal/activity-log/BP2024
LS,2025,LS2521,60,12/12/2025,,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2520,61,09/30/2025,186+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2519,59,09/05/2025,209+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2518,59,08/08/2025,237+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2517,60,08/03/2025,243+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2516,56,07/15/2025,258+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2515,57,06/26/2025,278+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2514,59,06/15/2025,291+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2513,54,06/09/2025,292+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2512,58,05/18/2025,314,01/29/2026,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2511,59,04/26/2025,336,01/27/2026,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2510,60,03/10/2025,331,12/05/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2509,59,02/06/2025,323,10/29/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2508,60,02/02/2025,302,10/03/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2507,55,01/26/2025,345,11/12/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2506,60,01/12/2025,320,09/30/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2505,60,01/10/2025,335,10/13/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2504,60,01/06/2025,329,10/03/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2503,58,12/25/2024,333,09/26/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2502,56,11/18/2024,293,07/13/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS2501,57,11/14/2024,309,07/24/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS1025,58,07/24/2025,251+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0925,55,06/18/2025,284+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0825,57,06/18/2025,286+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0725,43,04/30/2025,321+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0625,53,04/30/2025,332+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0525,54,04/30/2025,333+,,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0425,45,12/02/2024,294,08/08/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0325,59,12/01/2024,309,08/08/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0225,55,11/18/2024,300,07/21/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2025,LS0125,56,11/11/2024,308,07/21/2025,1,https://iac.university/center/LS/internal/activity-log/BP2025
LS,2026,LS2605,5+,,,,1,https://iac.university/center/LS/internal/activity-log/BP2026
LS,2026,LS2604,19+,,,,1,https://iac.university/center/LS/internal/activity-log/BP2026
LS,2026,LS2603,21+,,,,1,https://iac.university/center/LS/internal/activity-log/BP2026
LS,2026,LS2602,26+,,,,1,https://iac.university/center/LS/internal/activity-log/BP2026
LS,2026,LS2601,28+,,,,1,https://iac.university/center/LS/internal/activity-log/BP2026
LT,2022,LT8369,182,02/28/2023,861,01/07/2025,1,https://iac.university/center/LT/internal/activity-log/BP2022
LT,2022,LT8368,186,02/27/2023,585,04/01/2024,1,https://iac.university/center/LT/internal/activity-log/BP2022
LT,2022,LT8363,303,06/24/2023,CnC,12/12/2024,1,https://iac.university/center/LT/internal/activity-log/BP2022
